timestamp,hr_bpm,condition,class,class_idx
2024-01-01 03:46:10,88.58483,light_activity,normal_operation,0
2024-01-01 03:46:11,88.86458,light_activity,normal_operation,0
2024-01-01 03:46:12,88.550415,light_activity,normal_operation,0
2024-01-01 03:46:13,87.7622,light_activity,normal_operation,0
2024-01-01 03:46:14,86.28048,light_activity,normal_operation,0
2024-01-01 03:46:15,87.35101,light_activity,normal_operation,0
2024-01-01 03:46:16,85.487724,light_activity,normal_operation,0
2024-01-01 03:46:17,86.298004,light_activity,normal_operation,0
2024-01-01 03:46:18,89.387314,light_activity,normal_operation,0
2024-01-01 03:46:19,91.34611,light_activity,normal_operation,0
2024-01-01 03:46:20,88.66225,light_activity,normal_operation,0
2024-01-01 03:46:21,87.6457,light_activity,normal_operation,0
2024-01-01 03:46:22,84.906555,light_activity,normal_operation,0
2024-01-01 03:46:23,84.6309,light_activity,normal_operation,0
2024-01-01 03:46:24,82.38363,light_activity,normal_operation,0
2024-01-01 03:46:25,82.99324,light_activity,normal_operation,0
2024-01-01 03:46:26,82.96111,light_activity,normal_operation,0
2024-01-01 03:46:27,85.818085,light_activity,normal_operation,0
2024-01-01 03:46:28,85.1952,light_activity,normal_operation,0
2024-01-01 03:46:29,86.754005,light_activity,normal_operation,0
2024-01-01 03:46:30,84.53549,light_activity,normal_operation,0
2024-01-01 03:46:31,82.8531,light_activity,normal_operation,0
2024-01-01 03:46:32,83.92984,light_activity,normal_operation,0
2024-01-01 03:46:33,85.46356,light_activity,normal_operation,0
2024-01-01 03:46:34,83.81292,light_activity,normal_operation,0
2024-01-01 03:46:35,83.766556,light_activity,normal_operation,0
2024-01-01 03:46:36,81.61544,light_activity,normal_operation,0
2024-01-01 03:46:37,81.43697,light_activity,normal_operation,0
2024-01-01 03:46:38,82.80002,light_activity,normal_operation,0
2024-01-01 03:46:39,82.146225,light_activity,normal_operation,0
2024-01-01 03:46:40,81.82364,light_activity,normal_operation,0
2024-01-01 03:46:41,80.20574,light_activity,normal_operation,0
2024-01-01 03:46:42,79.43946,light_activity,normal_operation,0
2024-01-01 03:46:43,82.3442,light_activity,normal_operation,0
2024-01-01 03:46:44,82.48881,light_activity,normal_operation,0
2024-01-01 03:46:45,81.00902,light_activity,normal_operation,0
2024-01-01 03:46:46,80.67894,light_activity,normal_operation,0
2024-01-01 03:46:47,78.4513,light_activity,normal_operation,0
2024-01-01 03:46:48,77.2768,light_activity,normal_operation,0
2024-01-01 03:46:49,79.75803,light_activity,normal_operation,0
2024-01-01 03:46:50,79.78656,light_activity,normal_operation,0
2024-01-01 03:46:51,82.86264,light_activity,normal_operation,0
2024-01-01 03:46:52,82.71354,light_activity,normal_operation,0
2024-01-01 03:46:53,82.66544,light_activity,normal_operation,0
2024-01-01 03:46:54,83.63653,light_activity,normal_operation,0
2024-01-01 03:46:55,79.55972,light_activity,normal_operation,0
2024-01-01 03:46:56,80.12538,light_activity,normal_operation,0
2024-01-01 03:46:57,80.264915,light_activity,normal_operation,0
2024-01-01 03:46:58,82.69585,light_activity,normal_operation,0
2024-01-01 03:46:59,84.15028,light_activity,normal_operation,0
2024-01-01 03:47:00,82.340836,light_activity,normal_operation,0
2024-01-01 03:47:01,84.239914,light_activity,normal_operation,0
2024-01-01 03:47:02,83.73041,light_activity,normal_operation,0
2024-01-01 03:47:03,82.29847,light_activity,normal_operation,0
2024-01-01 03:47:04,82.633446,light_activity,normal_operation,0
2024-01-01 03:47:05,82.34184,light_activity,normal_operation,0
2024-01-01 03:47:06,84.68544,light_activity,normal_operation,0
2024-01-01 03:47:07,85.04481,light_activity,normal_operation,0
2024-01-01 03:47:08,85.173,light_activity,normal_operation,0
2024-01-01 03:47:09,86.33344,light_activity,normal_operation,0
2024-01-01 03:47:10,87.68941,light_activity,normal_operation,0
2024-01-01 03:47:11,88.47302,light_activity,normal_operation,0
2024-01-01 03:47:12,90.14775,light_activity,normal_operation,0
2024-01-01 03:47:13,90.47236,light_activity,normal_operation,0
2024-01-01 03:47:14,90.10947,light_activity,normal_operation,0
2024-01-01 03:47:15,91.38292,light_activity,normal_operation,0
2024-01-01 03:47:16,90.55941,light_activity,normal_operation,0
2024-01-01 03:47:17,89.988014,light_activity,normal_operation,0
2024-01-01 03:47:18,91.99485,light_activity,normal_operation,0
2024-01-01 03:47:19,93.69169,light_activity,normal_operation,0
2024-01-01 03:47:20,92.80765,light_activity,normal_operation,0
2024-01-01 03:47:21,91.32629,light_activity,normal_operation,0
2024-01-01 03:47:22,92.83855,light_activity,normal_operation,0
2024-01-01 03:47:23,93.23571,light_activity,normal_operation,0
2024-01-01 03:47:24,92.87387,light_activity,normal_operation,0
2024-01-01 03:47:25,91.58482,light_activity,normal_operation,0
2024-01-01 03:47:26,91.37927,light_activity,normal_operation,0
2024-01-01 03:47:27,90.66008,light_activity,normal_operation,0
2024-01-01 03:47:28,89.03451,light_activity,normal_operation,0
2024-01-01 03:47:29,88.729065,light_activity,normal_operation,0
2024-01-01 03:47:30,88.65266,light_activity,normal_operation,0
2024-01-01 03:47:31,87.621155,light_activity,normal_operation,0
2024-01-01 03:47:32,88.59103,light_activity,normal_operation,0
2024-01-01 03:47:33,90.06084,light_activity,normal_operation,0
2024-01-01 03:47:34,90.93469,light_activity,normal_operation,0
2024-01-01 03:47:35,89.86943,light_activity,normal_operation,0
2024-01-01 03:47:36,90.43752,light_activity,normal_operation,0
2024-01-01 03:47:37,89.9434,light_activity,normal_operation,0
2024-01-01 03:47:38,87.51827,light_activity,normal_operation,0
2024-01-01 03:47:39,88.14988,light_activity,normal_operation,0
2024-01-01 03:47:40,87.94109,light_activity,normal_operation,0
2024-01-01 03:47:41,91.42015,light_activity,normal_operation,0
2024-01-01 03:47:42,92.9165,light_activity,normal_operation,0
2024-01-01 03:47:43,93.17397,light_activity,normal_operation,0
2024-01-01 03:47:44,92.7179,light_activity,normal_operation,0
2024-01-01 03:47:45,92.170166,light_activity,normal_operation,0
2024-01-01 03:47:46,89.91515,light_activity,normal_operation,0
2024-01-01 03:47:47,86.737625,light_activity,normal_operation,0
2024-01-01 03:47:48,85.11395,light_activity,normal_operation,0
2024-01-01 03:47:49,84.85747,light_activity,normal_operation,0
2024-01-01 03:47:50,81.53479,light_activity,normal_operation,0
2024-01-01 03:47:51,80.81977,light_activity,normal_operation,0
2024-01-01 03:47:52,80.60704,light_activity,normal_operation,0
2024-01-01 03:47:53,80.45963,light_activity,normal_operation,0
2024-01-01 03:47:54,79.65459,light_activity,normal_operation,0
2024-01-01 03:47:55,79.39429,light_activity,normal_operation,0
2024-01-01 03:47:56,82.252945,light_activity,normal_operation,0
2024-01-01 03:47:57,83.29031,light_activity,normal_operation,0
2024-01-01 03:47:58,82.41104,light_activity,normal_operation,0
2024-01-01 03:47:59,82.340065,light_activity,normal_operation,0
2024-01-01 03:48:00,82.33484,light_activity,normal_operation,0
2024-01-01 03:48:01,81.22059,light_activity,normal_operation,0
2024-01-01 03:48:02,80.19374,light_activity,normal_operation,0
2024-01-01 03:48:03,81.91854,light_activity,normal_operation,0
2024-01-01 03:48:04,81.35992,light_activity,normal_operation,0
2024-01-01 03:48:05,79.83364,light_activity,normal_operation,0
2024-01-01 03:48:06,80.00682,light_activity,normal_operation,0
2024-01-01 03:48:07,80.4079,light_activity,normal_operation,0
2024-01-01 03:48:08,77.64084,light_activity,normal_operation,0
2024-01-01 03:48:09,77.993095,light_activity,normal_operation,0
2024-01-01 03:48:10,79.68029,light_activity,normal_operation,0
2024-01-01 03:48:11,80.60741,light_activity,normal_operation,0
2024-01-01 03:48:12,84.12823,light_activity,normal_operation,0
2024-01-01 03:48:13,85.89937,light_activity,normal_operation,0
2024-01-01 03:48:14,87.825584,light_activity,normal_operation,0
2024-01-01 03:48:15,91.62445,light_activity,normal_operation,0
2024-01-01 03:48:16,92.05653,light_activity,normal_operation,0
2024-01-01 03:48:17,91.56144,light_activity,normal_operation,0
2024-01-01 03:48:18,92.32199,light_activity,normal_operation,0
2024-01-01 03:48:19,90.722244,light_activity,normal_operation,0
2024-01-01 03:48:20,90.25089,light_activity,normal_operation,0
2024-01-01 03:48:21,88.68414,light_activity,normal_operation,0
2024-01-01 03:48:22,88.81133,light_activity,normal_operation,0
2024-01-01 03:48:23,87.35352,light_activity,normal_operation,0
2024-01-01 03:48:24,85.95983,light_activity,normal_operation,0
2024-01-01 03:48:25,86.32826,light_activity,normal_operation,0
2024-01-01 03:48:26,85.84046,light_activity,normal_operation,0
2024-01-01 03:48:27,82.70699,light_activity,normal_operation,0
2024-01-01 03:48:28,80.53217,light_activity,normal_operation,0
2024-01-01 03:48:29,78.9938,light_activity,normal_operation,0
2024-01-01 03:48:30,77.97495,light_activity,normal_operation,0
2024-01-01 03:48:31,78.98373,light_activity,normal_operation,0
2024-01-01 03:48:32,79.6186,light_activity,normal_operation,0
2024-01-01 03:48:33,81.47221,light_activity,normal_operation,0
2024-01-01 03:48:34,82.70885,light_activity,normal_operation,0
2024-01-01 03:48:35,84.325226,light_activity,normal_operation,0
2024-01-01 03:48:36,85.11705,light_activity,normal_operation,0
2024-01-01 03:48:37,85.24748,light_activity,normal_operation,0
2024-01-01 03:48:38,86.702,light_activity,normal_operation,0
2024-01-01 03:48:39,87.77029,light_activity,normal_operation,0
2024-01-01 03:48:40,87.93814,light_activity,normal_operation,0
2024-01-01 03:48:41,89.43507,light_activity,normal_operation,0
2024-01-01 03:48:42,85.38696,light_activity,normal_operation,0
2024-01-01 03:48:43,84.74572,light_activity,normal_operation,0
2024-01-01 03:48:44,84.132805,light_activity,normal_operation,0
2024-01-01 03:48:45,85.75665,light_activity,normal_operation,0
2024-01-01 03:48:46,87.87869,light_activity,normal_operation,0
2024-01-01 03:48:47,85.29862,light_activity,normal_operation,0
2024-01-01 03:48:48,87.217,light_activity,normal_operation,0
2024-01-01 03:48:49,85.10802,light_activity,normal_operation,0
2024-01-01 03:48:50,83.21311,light_activity,normal_operation,0
2024-01-01 03:48:51,82.83022,light_activity,normal_operation,0
2024-01-01 03:48:52,82.352104,light_activity,normal_operation,0
2024-01-01 03:48:53,80.05194,light_activity,normal_operation,0
2024-01-01 03:48:54,81.24825,light_activity,normal_operation,0
2024-01-01 03:48:55,82.39317,light_activity,normal_operation,0
2024-01-01 03:48:56,84.00848,light_activity,normal_operation,0
2024-01-01 03:48:57,83.263336,light_activity,normal_operation,0
2024-01-01 03:48:58,83.16864,light_activity,normal_operation,0
2024-01-01 03:48:59,83.09527,light_activity,normal_operation,0
2024-01-01 03:49:00,85.60543,light_activity,normal_operation,0
2024-01-01 03:49:01,81.13143,light_activity,normal_operation,0
2024-01-01 03:49:02,79.83134,light_activity,normal_operation,0
2024-01-01 03:49:03,80.078995,light_activity,normal_operation,0
2024-01-01 03:49:04,78.6702,light_activity,normal_operation,0
2024-01-01 03:49:05,78.615,light_activity,normal_operation,0
2024-01-01 03:49:06,78.7626,light_activity,normal_operation,0
2024-01-01 03:49:07,78.101006,light_activity,normal_operation,0
2024-01-01 03:49:08,78.57559,light_activity,normal_operation,0
2024-01-01 03:49:09,79.85776,light_activity,normal_operation,0
2024-01-01 03:49:10,79.740746,light_activity,normal_operation,0
2024-01-01 03:49:11,79.307724,light_activity,normal_operation,0
2024-01-01 03:49:12,79.340515,light_activity,normal_operation,0
2024-01-01 03:49:13,79.60819,light_activity,normal_operation,0
2024-01-01 03:49:14,77.25516,light_activity,normal_operation,0
2024-01-01 03:49:15,78.393196,light_activity,normal_operation,0
2024-01-01 03:49:16,78.07138,light_activity,normal_operation,0
2024-01-01 03:49:17,80.34414,light_activity,normal_operation,0
2024-01-01 03:49:18,81.429375,light_activity,normal_operation,0
2024-01-01 03:49:19,83.29633,light_activity,normal_operation,0
2024-01-01 03:49:20,81.742355,light_activity,normal_operation,0
2024-01-01 03:49:21,81.27214,light_activity,normal_operation,0
2024-01-01 03:49:22,79.53296,light_activity,normal_operation,0
2024-01-01 03:49:23,78.73884,light_activity,normal_operation,0
2024-01-01 03:49:24,80.94421,light_activity,normal_operation,0
2024-01-01 03:49:25,83.32625,light_activity,normal_operation,0
2024-01-01 03:49:26,81.564316,light_activity,normal_operation,0
2024-01-01 03:49:27,80.97814,light_activity,normal_operation,0
2024-01-01 03:49:28,81.01201,light_activity,normal_operation,0
2024-01-01 03:49:29,82.03589,light_activity,normal_operation,0
2024-01-01 03:49:30,79.459755,light_activity,normal_operation,0
2024-01-01 03:49:31,77.32495,light_activity,normal_operation,0
2024-01-01 03:49:32,78.49989,light_activity,normal_operation,0
2024-01-01 03:49:33,75.92287,light_activity,normal_operation,0
2024-01-01 03:49:34,75.80539,light_activity,normal_operation,0
2024-01-01 03:49:35,76.610664,light_activity,normal_operation,0
2024-01-01 03:49:36,77.731895,light_activity,normal_operation,0
2024-01-01 03:49:37,77.927376,light_activity,normal_operation,0
2024-01-01 03:49:38,77.77119,light_activity,normal_operation,0
2024-01-01 03:49:39,79.443,light_activity,normal_operation,0
2024-01-01 03:49:40,80.14205,light_activity,normal_operation,0
2024-01-01 03:49:41,79.38686,light_activity,normal_operation,0
2024-01-01 03:49:42,79.71922,light_activity,normal_operation,0
2024-01-01 03:49:43,80.54318,light_activity,normal_operation,0
2024-01-01 03:49:44,83.30385,light_activity,normal_operation,0
2024-01-01 03:49:45,84.445816,light_activity,normal_operation,0
2024-01-01 03:49:46,86.138794,light_activity,normal_operation,0
2024-01-01 03:49:47,84.95862,light_activity,normal_operation,0
2024-01-01 03:49:48,84.00251,light_activity,normal_operation,0
2024-01-01 03:49:49,83.556114,light_activity,normal_operation,0
2024-01-01 03:49:50,83.28317,light_activity,normal_operation,0
2024-01-01 03:49:51,81.735405,light_activity,normal_operation,0
2024-01-01 03:49:52,83.72241,light_activity,normal_operation,0
2024-01-01 03:49:53,84.976616,light_activity,normal_operation,0
2024-01-01 03:49:54,84.34696,light_activity,normal_operation,0
2024-01-01 03:49:55,85.18878,light_activity,normal_operation,0
2024-01-01 03:49:56,85.33506,light_activity,normal_operation,0
2024-01-01 03:49:57,86.21506,light_activity,normal_operation,0
2024-01-01 03:49:58,83.928474,light_activity,normal_operation,0
2024-01-01 03:49:59,83.6228,light_activity,normal_operation,0
2024-01-01 03:50:00,83.473045,light_activity,normal_operation,0
2024-01-01 03:50:01,84.35781,light_activity,normal_operation,0
2024-01-01 03:50:02,83.2937,light_activity,normal_operation,0
2024-01-01 03:50:03,79.5075,light_activity,normal_operation,0
2024-01-01 03:50:04,78.15156,light_activity,normal_operation,0
2024-01-01 03:50:05,78.4351,light_activity,normal_operation,0
2024-01-01 03:50:06,78.88338,light_activity,normal_operation,0
2024-01-01 03:50:07,81.72561,light_activity,normal_operation,0
2024-01-01 03:50:08,82.68898,light_activity,normal_operation,0
2024-01-01 03:50:09,82.82348,light_activity,normal_operation,0
2024-01-01 03:50:10,82.77636,light_activity,normal_operation,0
2024-01-01 03:50:11,84.4379,light_activity,normal_operation,0
2024-01-01 03:50:12,83.425095,light_activity,normal_operation,0
2024-01-01 03:50:13,83.16807,light_activity,normal_operation,0
2024-01-01 03:50:14,81.50817,light_activity,normal_operation,0
2024-01-01 03:50:15,83.74334,light_activity,normal_operation,0
2024-01-01 03:50:16,84.2601,light_activity,normal_operation,0
2024-01-01 03:50:17,83.08551,light_activity,normal_operation,0
2024-01-01 03:50:18,82.89451,light_activity,normal_operation,0
2024-01-01 03:50:19,83.654976,light_activity,normal_operation,0
2024-01-01 03:50:20,83.214066,light_activity,normal_operation,0
2024-01-01 03:50:21,82.38283,light_activity,normal_operation,0
2024-01-01 03:50:22,81.43841,light_activity,normal_operation,0
2024-01-01 03:50:23,82.05941,light_activity,normal_operation,0
2024-01-01 03:50:24,81.585236,light_activity,normal_operation,0
2024-01-01 03:50:25,81.00546,light_activity,normal_operation,0
2024-01-01 03:50:26,79.148636,light_activity,normal_operation,0
2024-01-01 03:50:27,79.56093,light_activity,normal_operation,0
2024-01-01 03:50:28,79.55197,light_activity,normal_operation,0
2024-01-01 03:50:29,79.33311,light_activity,normal_operation,0
2024-01-01 03:50:30,79.91241,light_activity,normal_operation,0
2024-01-01 03:50:31,81.26923,light_activity,normal_operation,0
2024-01-01 03:50:32,82.44788,light_activity,normal_operation,0
2024-01-01 03:50:33,83.309006,light_activity,normal_operation,0
2024-01-01 03:50:34,82.911156,light_activity,normal_operation,0
2024-01-01 03:50:35,82.05567,light_activity,normal_operation,0
2024-01-01 03:50:36,80.55327,light_activity,normal_operation,0
2024-01-01 03:50:37,79.84722,light_activity,normal_operation,0
2024-01-01 03:50:38,80.11689,light_activity,normal_operation,0
2024-01-01 03:50:39,79.156105,light_activity,normal_operation,0
2024-01-01 03:50:40,79.59572,light_activity,normal_operation,0
2024-01-01 03:50:41,78.40791,light_activity,normal_operation,0
2024-01-01 03:50:42,76.27185,light_activity,normal_operation,0
2024-01-01 03:50:43,78.02729,light_activity,normal_operation,0
2024-01-01 03:50:44,77.70159,light_activity,normal_operation,0
2024-01-01 03:50:45,76.85804,light_activity,normal_operation,0
2024-01-01 03:50:46,75.69678,light_activity,normal_operation,0
2024-01-01 03:50:47,76.90376,light_activity,normal_operation,0
2024-01-01 03:50:48,79.44202,light_activity,normal_operation,0
2024-01-01 03:50:49,79.11026,light_activity,normal_operation,0
2024-01-01 03:50:50,79.086334,light_activity,normal_operation,0
2024-01-01 03:50:51,80.99513,light_activity,normal_operation,0
2024-01-01 03:50:52,78.42814,light_activity,normal_operation,0
2024-01-01 03:50:53,81.73249,light_activity,normal_operation,0
2024-01-01 03:50:54,85.48837,light_activity,normal_operation,0
2024-01-01 03:50:55,81.21815,light_activity,normal_operation,0
2024-01-01 03:50:56,81.20281,light_activity,normal_operation,0
2024-01-01 03:50:57,80.25656,light_activity,normal_operation,0
2024-01-01 03:50:58,80.06729,light_activity,normal_operation,0
2024-01-01 03:50:59,79.66277,light_activity,normal_operation,0
2024-01-01 03:51:00,81.13585,light_activity,normal_operation,0
2024-01-01 03:51:01,81.10461,light_activity,normal_operation,0
2024-01-01 03:51:02,79.87839,light_activity,normal_operation,0
2024-01-01 03:51:03,79.85837,light_activity,normal_operation,0
2024-01-01 03:51:04,80.87042,light_activity,normal_operation,0
2024-01-01 03:51:05,79.25378,light_activity,normal_operation,0
2024-01-01 03:51:06,77.07272,light_activity,normal_operation,0
2024-01-01 03:51:07,80.524635,light_activity,normal_operation,0
2024-01-01 03:51:08,79.747665,light_activity,normal_operation,0
2024-01-01 03:51:09,79.79048,light_activity,normal_operation,0
2024-01-01 03:51:10,79.43923,light_activity,normal_operation,0
2024-01-01 03:51:11,80.534935,light_activity,normal_operation,0
2024-01-01 03:51:12,83.38005,light_activity,normal_operation,0
2024-01-01 03:51:13,84.2083,light_activity,normal_operation,0
2024-01-01 03:51:14,81.82286,light_activity,normal_operation,0
2024-01-01 03:51:15,79.82964,light_activity,normal_operation,0
2024-01-01 03:51:16,79.47364,light_activity,normal_operation,0
2024-01-01 03:51:17,79.34224,light_activity,normal_operation,0
2024-01-01 03:51:18,77.040794,light_activity,normal_operation,0
2024-01-01 03:51:19,78.73543,light_activity,normal_operation,0
2024-01-01 03:51:20,77.43602,light_activity,normal_operation,0
2024-01-01 03:51:21,80.11002,light_activity,normal_operation,0
2024-01-01 03:51:22,83.06112,light_activity,normal_operation,0
2024-01-01 03:51:23,82.67282,light_activity,normal_operation,0
2024-01-01 03:51:24,83.34645,light_activity,normal_operation,0
2024-01-01 03:51:25,81.45983,light_activity,normal_operation,0
2024-01-01 03:51:26,82.5076,light_activity,normal_operation,0
2024-01-01 03:51:27,81.788765,light_activity,normal_operation,0
2024-01-01 03:51:28,80.2439,light_activity,normal_operation,0
2024-01-01 03:51:29,80.01949,light_activity,normal_operation,0
2024-01-01 03:51:30,79.54844,light_activity,normal_operation,0
2024-01-01 03:51:31,79.32598,light_activity,normal_operation,0
2024-01-01 03:51:32,81.03359,light_activity,normal_operation,0
2024-01-01 03:51:33,80.002144,light_activity,normal_operation,0
2024-01-01 03:51:34,82.833725,light_activity,normal_operation,0
2024-01-01 03:51:35,80.84868,light_activity,normal_operation,0
2024-01-01 03:51:36,83.43319,light_activity,normal_operation,0
2024-01-01 03:51:37,81.86306,light_activity,normal_operation,0
2024-01-01 03:51:38,81.9418,light_activity,normal_operation,0
2024-01-01 03:51:39,81.280495,light_activity,normal_operation,0
2024-01-01 03:51:40,80.891815,light_activity,normal_operation,0
2024-01-01 03:51:41,82.25188,light_activity,normal_operation,0
2024-01-01 03:51:42,84.550865,light_activity,normal_operation,0
2024-01-01 03:51:43,86.202,light_activity,normal_operation,0
2024-01-01 03:51:44,85.328,light_activity,normal_operation,0
2024-01-01 03:51:45,85.40761,light_activity,normal_operation,0
2024-01-01 03:51:46,84.03137,light_activity,normal_operation,0
2024-01-01 03:51:47,82.45104,light_activity,normal_operation,0
2024-01-01 03:51:48,80.76504,light_activity,normal_operation,0
2024-01-01 03:51:49,80.27703,light_activity,normal_operation,0
2024-01-01 03:51:50,80.85885,light_activity,normal_operation,0
2024-01-01 03:51:51,78.152016,light_activity,normal_operation,0
2024-01-01 03:51:52,78.459946,light_activity,normal_operation,0
2024-01-01 03:51:53,81.08683,light_activity,normal_operation,0
2024-01-01 03:51:54,82.912415,light_activity,normal_operation,0
2024-01-01 03:51:55,82.031334,light_activity,normal_operation,0
2024-01-01 03:51:56,80.00323,light_activity,normal_operation,0
2024-01-01 03:51:57,80.92245,light_activity,normal_operation,0
2024-01-01 03:51:58,77.602264,light_activity,normal_operation,0
2024-01-01 03:51:59,79.68909,light_activity,normal_operation,0
2024-01-01 03:52:00,79.623375,light_activity,normal_operation,0
2024-01-01 03:52:01,82.63028,light_activity,normal_operation,0
2024-01-01 03:52:02,80.05925,light_activity,normal_operation,0
2024-01-01 03:52:03,81.6616,light_activity,normal_operation,0
2024-01-01 03:52:04,81.607796,light_activity,normal_operation,0
2024-01-01 03:52:05,81.2125,light_activity,normal_operation,0
2024-01-01 03:52:06,79.29067,light_activity,normal_operation,0
2024-01-01 03:52:07,80.47099,light_activity,normal_operation,0
2024-01-01 03:52:08,81.6775,light_activity,normal_operation,0
2024-01-01 03:52:09,84.45099,light_activity,normal_operation,0
2024-01-01 03:52:10,85.837006,light_activity,normal_operation,0
2024-01-01 03:52:11,84.70924,light_activity,normal_operation,0
2024-01-01 03:52:12,83.05678,light_activity,normal_operation,0
2024-01-01 03:52:13,80.989586,light_activity,normal_operation,0
2024-01-01 03:52:14,83.350365,light_activity,normal_operation,0
2024-01-01 03:52:15,82.14521,light_activity,normal_operation,0
2024-01-01 03:52:16,84.424095,light_activity,normal_operation,0
2024-01-01 03:52:17,85.08795,light_activity,normal_operation,0
2024-01-01 03:52:18,85.40597,light_activity,normal_operation,0
2024-01-01 03:52:19,84.74341,light_activity,normal_operation,0
2024-01-01 03:52:20,85.58519,light_activity,normal_operation,0
2024-01-01 03:52:21,85.345436,light_activity,normal_operation,0
2024-01-01 03:52:22,84.59427,light_activity,normal_operation,0
2024-01-01 03:52:23,85.501045,light_activity,normal_operation,0
2024-01-01 03:52:24,85.07534,light_activity,normal_operation,0
2024-01-01 03:52:25,83.70216,light_activity,normal_operation,0
2024-01-01 03:52:26,84.53611,light_activity,normal_operation,0
2024-01-01 03:52:27,84.30764,light_activity,normal_operation,0
2024-01-01 03:52:28,84.92682,light_activity,normal_operation,0
2024-01-01 03:52:29,84.08233,light_activity,normal_operation,0
2024-01-01 03:52:30,82.17252,light_activity,normal_operation,0
2024-01-01 03:52:31,84.831825,light_activity,normal_operation,0
2024-01-01 03:52:32,86.995705,light_activity,normal_operation,0
2024-01-01 03:52:33,87.99226,light_activity,normal_operation,0
2024-01-01 03:52:34,87.001724,light_activity,normal_operation,0
2024-01-01 03:52:35,86.22169,light_activity,normal_operation,0
2024-01-01 03:52:36,88.028046,light_activity,normal_operation,0
2024-01-01 03:52:37,87.08568,light_activity,normal_operation,0
2024-01-01 03:52:38,85.80064,light_activity,normal_operation,0
2024-01-01 03:52:39,88.3756,light_activity,normal_operation,0
2024-01-01 03:52:40,87.86473,light_activity,normal_operation,0
2024-01-01 03:52:41,90.118904,light_activity,normal_operation,0
2024-01-01 03:52:42,87.442535,light_activity,normal_operation,0
2024-01-01 03:52:43,87.85516,light_activity,normal_operation,0
2024-01-01 03:52:44,90.564156,light_activity,normal_operation,0
2024-01-01 03:52:45,89.99445,light_activity,normal_operation,0
2024-01-01 03:52:46,89.02971,light_activity,normal_operation,0
2024-01-01 03:52:47,86.78655,light_activity,normal_operation,0
2024-01-01 03:52:48,88.098015,light_activity,normal_operation,0
2024-01-01 03:52:49,86.52587,light_activity,normal_operation,0
2024-01-01 03:52:50,86.0925,light_activity,normal_operation,0
2024-01-01 03:52:51,83.98428,light_activity,normal_operation,0
2024-01-01 03:52:52,86.23184,light_activity,normal_operation,0
2024-01-01 03:52:53,87.6966,light_activity,normal_operation,0
2024-01-01 03:52:54,87.264496,light_activity,normal_operation,0
2024-01-01 03:52:55,85.183136,light_activity,normal_operation,0
2024-01-01 03:52:56,87.30339,light_activity,normal_operation,0
2024-01-01 03:52:57,86.40129,light_activity,normal_operation,0
2024-01-01 03:52:58,84.46247,light_activity,normal_operation,0
2024-01-01 03:52:59,81.69341,light_activity,normal_operation,0
2024-01-01 03:53:00,80.82013,light_activity,normal_operation,0
2024-01-01 03:53:01,78.80372,light_activity,normal_operation,0
2024-01-01 03:53:02,78.19637,light_activity,normal_operation,0
2024-01-01 03:53:03,79.68848,light_activity,normal_operation,0
2024-01-01 03:53:04,79.38152,light_activity,normal_operation,0
2024-01-01 03:53:05,80.195786,light_activity,normal_operation,0
2024-01-01 03:53:06,79.32639,light_activity,normal_operation,0
2024-01-01 03:53:07,79.70933,light_activity,normal_operation,0
2024-01-01 03:53:08,82.845245,light_activity,normal_operation,0
2024-01-01 03:53:09,82.32623,light_activity,normal_operation,0
2024-01-01 03:53:10,82.948135,light_activity,normal_operation,0
2024-01-01 03:53:11,80.595375,light_activity,normal_operation,0
2024-01-01 03:53:12,83.05931,light_activity,normal_operation,0
2024-01-01 03:53:13,82.33018,light_activity,normal_operation,0
2024-01-01 03:53:14,83.95101,light_activity,normal_operation,0
2024-01-01 03:53:15,83.68163,light_activity,normal_operation,0
2024-01-01 03:53:16,84.535965,light_activity,normal_operation,0
2024-01-01 03:53:17,85.41112,light_activity,normal_operation,0
2024-01-01 03:53:18,84.531105,light_activity,normal_operation,0
2024-01-01 03:53:19,86.03804,light_activity,normal_operation,0
2024-01-01 03:53:20,84.6481,light_activity,normal_operation,0
2024-01-01 03:53:21,85.67476,light_activity,normal_operation,0
2024-01-01 03:53:22,84.867096,light_activity,normal_operation,0
2024-01-01 03:53:23,85.23371,light_activity,normal_operation,0
2024-01-01 03:53:24,84.3537,light_activity,normal_operation,0
2024-01-01 03:53:25,84.31206,light_activity,normal_operation,0
2024-01-01 03:53:26,82.58677,light_activity,normal_operation,0
2024-01-01 03:53:27,82.9829,light_activity,normal_operation,0
2024-01-01 03:53:28,83.042305,light_activity,normal_operation,0
2024-01-01 03:53:29,82.220474,light_activity,normal_operation,0
2024-01-01 03:53:30,82.1921,light_activity,normal_operation,0
2024-01-01 03:53:31,82.44956,light_activity,normal_operation,0
2024-01-01 03:53:32,81.56091,light_activity,normal_operation,0
2024-01-01 03:53:33,81.47478,light_activity,normal_operation,0
2024-01-01 03:53:34,80.08036,light_activity,normal_operation,0
2024-01-01 03:53:35,83.82445,light_activity,normal_operation,0
2024-01-01 03:53:36,85.3391,light_activity,normal_operation,0
2024-01-01 03:53:37,85.55358,light_activity,normal_operation,0
2024-01-01 03:53:38,87.09944,light_activity,normal_operation,0
2024-01-01 03:53:39,83.79462,light_activity,normal_operation,0
2024-01-01 03:53:40,79.88655,light_activity,normal_operation,0
